314 2958 Silver Springs Boulevard,"$669,000","$1,974",$428,2,2,apt/condo,,freehold strata,upper unit,"baseboard,electric","elevator, garage door opener, garden","bike room, exercise room, hot tub, recreation nearby, sauna, shopping nearby, storage",washer/dryer/fridge/stove/dishwasher,westwood plateau,2 days,119,r2768705,rebgv,,,built in 2005 (18 yrs old),,0
3101 657 Whiting Way,"$648,000","$1,899",$273,1,1,apt/condo,,freehold strata,upper unit,"baseboard,electric","drapes/window coverings, elevator, garden","exercise room, recreation nearby, sauna, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,3 days,60,r2768708,rebgv,,,built in 2020 (3 yrs old),,0
503 516 Foster Avenue,"$688,800","$2,001",$309,2,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","elevator, oven - built in, sprinkler - fire","exercise room, golf course nearby, recreation nearby, shopping nearby","clothes washer/dryer, in suite laundry, microwave, range top",coquitlam west,3 days,173,r2768598,rebgv,,,built in 2019 (4 yrs old),,0
2138 Braeside Place,"$3,088,000","$9,002",$0,5,5,house,,freehold nonstrata,2 storey w/bsmt.,radiant,"garage door opener, hot tub spa/swirlpool, pantry, security system, smoke alarm, storage shed, wet bar",,"microwave, range top, washer/dryer/fridge/stove/dishwasher",westwood plateau,3 days,3465,r2768657,rebgv,32.00 feet,23358 ft²,built in 2001 (22 yrs old),,1
153 145 King Edward Street,"$369,000",$0,,2,1,mfd/mobile home,,leasehold not prepaid-nonstrata,"1 storey,manufactured/mobile","forced air,natural gas","drapes/window coverings, storage shed",shopping nearby,washer/dryer/fridge/stove/dishwasher,maillardville,5 days,353,r2768335,rebgv,,,built in 1974 (49 yrs old),,0
108 1210 Falcon Drive,"$1,198,000","$2,996",$385,4,3,townhouse,,freehold strata,3 storey,forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper eagle ridge,5 days,718,r2768245,rebgv,,,built in 1984 (39 yrs old),,1
2906 1188 Pinetree Way,"$679,000","$1,873",$340,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator, oven - built in","exercise room, recreation nearby, shopping nearby, storage","clothes washer/dryer, dishwasher, microwave, range top, refrigerator, wine cooler",north coquitlam,5 days,148,r2768285,rebgv,,,built in 2016 (7 yrs old),,0
2362 Austin Avenue,"$2,698,800","$7,851",,8,8,house,,freehold nonstrata,3 storey w/bsmt,radiant,"drapes/window coverings, fireplace insert, oven - built in, security system, smoke alarm, vacuum - built in, wet bar",air conditioning,"microwave, washer/dryer/fridge/stove/dishwasher",central coquitlam,6 days,357,r2768037,rebgv,0.00 feet,7920 ft²,built in 2021 (2 yrs old),,0
343 17 Fawcett Road,"$678,000","$1,880",$184,1,1,apt/condo,,freehold strata,1 storey,electric,,storage,washer/dryer/fridge/stove/dishwasher,cape horn,6 days,90,r2767753,rebgv,,,built in 1996 (27 yrs old),,0
117 617 Smith Avenue,"$499,000","$1,433",$217,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","drapes/window coverings, elevator","recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,465,r2767900,rebgv,,,built in 2013 (10 yrs old),,0
108 1210 Falcon Drive,"$1,198,000","$2,996",$385,4,3,townhouse,,freehold strata,3 storey,forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper eagle ridge,5 days,718,r2768245,rebgv,,,built in 1984 (39 yrs old),,1
1105 652 Whiting Way,"$550,000","$1,648",$317,1,1,apt/condo,,freehold strata,inside unit,electric,"drapes/window coverings, elevator, garage door opener, garden","bike room, exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,8 days,258,r2767067,rebgv,,,built in 2020 (3 yrs old),,0
1308 Sherman Street,"$1,575,000","$3,962",,4,3,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, storage shed","shopping nearby, storage","microwave, washer/dryer/fridge/stove/dishwasher",canyon springs,16 days,2241,r2765035,rebgv,0.00 feet,0 ft x 0 ft (4036 ft²),built in 1987 (36 yrs old),0,0
108 1210 Falcon Drive,"$1,198,000","$2,996",$385,4,3,townhouse,,freehold strata,3 storey,forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper eagle ridge,5 days,718,r2768245,rebgv,,,built in 1984 (39 yrs old),,1
808 Macintosh Street,"$2,998,000","$4,129",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant",,air conditioning,washer/dryer/fridge/stove/dishwasher,harbour chines,30 days,1471,r2761016,rebgv,68.00 feet,68 ft x 126 ft (8568 ft²),built in 2024 (-1 yrs old),126,1
304 1103 Howie Avenue,"$515,000","$1,086",$263,1,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","elevator, garage door opener, intercom, smoke alarm","golf course nearby, recreation nearby, shared laundry, shopping nearby","clothes washer/dryer, dishwasher, in suite laundry, refrigerator, stove",central coquitlam,7 days,201,r2767713,rebgv,,,built in 1979 (44 yrs old),,0
470 Riverview Crescent,"$1,888,888","$4,935",,5,2,house,,freehold nonstrata,2 storey w/bsmt.,forced air,,,washer/dryer/fridge/stove/dishwasher,coquitlam east,7 days,577,r2767152,rebgv,57.00 feet,57 ft x 122 ft (6997 ft²),built in 1992 (31 yrs old),122,1
1730 Bowman Avenue,"$3,248,000","$4,851",,7,6,house,,freehold nonstrata,2 storey w/bsmt.,"natural gas,radiant","drapes/window coverings, garage door opener, oven - built in, security system, smoke alarm, vacuum - built in, wet bar","air conditioning, central air conditioning","microwave, washer/dryer/fridge/stove/dishwasher",harbour place,7 days,254,r2767577,rebgv,70.00 feet,8050 ft²,built in 2022 (1 yrs old),,1
232 720 Robinson Street,"$1,299,900",$0,$495,2,3,townhouse,,freehold strata,3 storey,"heat recovery ventilator, baseboard,electric","elevator, garden, heat recovery ventilator, security - roughed in, smoke alarm, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,275,r2767689,rebgv,,,built in 2025 (-2 yrs old),,1
105 720 Robinson Street,"$789,900",$0,$283,2,2,apt/condo,,freehold strata,1 storey,"heat recovery ventilator, electric","drapes/window coverings, elevator, garden, heat recovery ventilator, security - roughed in, smoke alarm, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,317,r2767690,rebgv,,,built in 2024 (-1 yrs old),,0
111 720 Robinson Street,"$1,299,900",$0,$466,3,2,townhouse,,freehold strata,3 storey,"heat recovery ventilator, electric","elevator, garden, heat recovery ventilator, security - roughed in, smoke alarm, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,202,r2767691,rebgv,,,built in 2025 (-2 yrs old),,1
112 720 Robinson Street,"$599,900",$0,$190,1,1,apt/condo,,freehold strata,1 storey,"heat recovery ventilator, electric","drapes/window coverings, elevator, garden, heat recovery ventilator, security - roughed in","bike room, golf course nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,185,r2767687,rebgv,,,built in 2024 (-1 yrs old),,0
121 720 Robinson Street,"$1,035,900",$0,$384,2,3,townhouse,,freehold strata,1 storey,"heat recovery ventilator, electric","elevator, garden, heat recovery ventilator, security - roughed in, smoke alarm, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,185,r2767688,rebgv,,,built in 2024 (-1 yrs old),,0
228 720 Robinson Street,"$1,365,900",$0,$520,2,3,townhouse,,freehold strata,3 storey,"heat recovery ventilator, electric","elevator, garden, heat recovery ventilator, security - roughed in, smoke alarm, sprinkler - fire","bike room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,102,r2767692,rebgv,,,built in 2024 (-1 yrs old),,1
1005 2959 Glen Drive,"$689,900","$2,066",$468,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric",elevator,exercise room,"in suite laundry, washer/dryer/fridge/stove/dishwasher",north coquitlam,7 days,534,r2767591,rebgv,,,built in 2009 (14 yrs old),,0
2931 Tatla Place,"$1,699,800","$3,757",,4,3,house,,freehold nonstrata,2 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,coquitlam east,7 days,771,r2767402,rebgv,68.57 feet,68 ft x 132 ft (6006 ft²),built in 1983 (40 yrs old),132xirr,0
406 553 Foster Avenue,"$639,000","$1,893",$304,1,2,apt/condo,,freehold strata,penthouse,baseboard,"elevator, smoke alarm","exercise room, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",coquitlam west,7 days,254,r2767223,rebgv,,,built in 2012 (11 yrs old),,0
801 3070 Guildford Way,"$539,000","$1,576",$519,2,1,apt/condo,,freehold strata,"corner unit,split entry",baseboard,elevator,"exercise room, hot tub, sauna, storage",washer/dryer/fridge/stove/dishwasher,north coquitlam,8 days,789,r2767443,rebgv,,,built in 1994 (29 yrs old),,0
3353 Palisade Place,"$2,100,000","$5,568",,4,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas","cul-de-sac, fireplace insert, garage door opener","recreation nearby, shopping nearby","disposal - waste, in suite laundry, refrigerator, stove, washer/dryer/fridge/stove/dishwasher",burke mountain,8 days,556,r2767323,rebgv,0.00 feet,0 ft x 0 ft (4306 ft²),built in 2009 (14 yrs old),0,1
134 Croteau Court,"$1,590,000","$4,207",,4,2,house,,freehold nonstrata,4 level split,,,,,cape horn,8 days,400,r2767296,rebgv,49.00 feet,49 ft x 179 ft (8051 ft²),built in 1983 (40 yrs old),179,0
1472 Copper Beech Place,"$2,450,000","$7,134",,7,5,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,forced air,natural gas",,"air conditioning, recreation nearby, shopping nearby","clothes washer/dryer, dishwasher, in suite laundry, microwave, refrigerator, stove, washer/dryer/fridge/stove/dishwasher",burke mountain,8 days,333,r2767211,rebgv,0.00 feet,10093 ft²,built in 2015 (8 yrs old),,1
1105 652 Whiting Way,"$550,000","$1,648",$317,1,1,apt/condo,,freehold strata,inside unit,electric,"drapes/window coverings, elevator, garage door opener, garden","bike room, exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,8 days,258,r2767067,rebgv,,,built in 2020 (3 yrs old),,0
1906 2982 Burlington Drive,"$899,000","$2,555",$504,2,2,apt/condo,,freehold strata,"1 storey,corner unit","baseboard,electric,natural gas","drapes/window coverings, elevator, fireplace insert, humidifier, oven - built in, sprinkler - fire","bike room, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",north coquitlam,8 days,285,r2767122,rebgv,,,built in 2009 (14 yrs old),,0
1184 Shelter Crescent,"$1,499,000","$3,985",,5,3,house,,freehold nonstrata,other,forced air,storage shed,shopping nearby,washer/dryer/fridge/stove/dishwasher,new horizons,8 days,1266,r2767093,rebgv,41.00 feet,41 ft x 101 ft (4165 ft²),built in 1981 (42 yrs old),101.59,0
112 1200 Eastwood Street,"$558,000","$1,527",$531,2,1,apt/condo,,freehold strata,ground level unit,"electric,natural gas",elevator,"exercise room, hot tub, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",north coquitlam,8 days,634,r2766852,rebgv,,,built in 1994 (29 yrs old),,0
108 1210 Falcon Drive,"$1,198,000","$2,996",$385,4,3,townhouse,,freehold strata,3 storey,forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper eagle ridge,5 days,718,r2768245,rebgv,,,built in 1984 (39 yrs old),,1
1105 652 Whiting Way,"$550,000","$1,648",$317,1,1,apt/condo,,freehold strata,inside unit,electric,"drapes/window coverings, elevator, garage door opener, garden","bike room, exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,8 days,258,r2767067,rebgv,,,built in 2020 (3 yrs old),,0
1308 Sherman Street,"$1,575,000","$3,962",,4,3,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, storage shed","shopping nearby, storage","microwave, washer/dryer/fridge/stove/dishwasher",canyon springs,16 days,2241,r2765035,rebgv,0.00 feet,0 ft x 0 ft (4036 ft²),built in 1987 (36 yrs old),0,0
503 516 Foster Avenue,"$688,800","$2,001",$309,2,1,apt/condo,,freehold strata,1 storey,"baseboard,electric","elevator, oven - built in, sprinkler - fire","exercise room, golf course nearby, recreation nearby, shopping nearby","clothes washer/dryer, in suite laundry, microwave, range top",coquitlam west,3 days,173,r2768598,rebgv,,,built in 2019 (4 yrs old),,0
1106 Grover Avenue,"$3,488,000","$4,504",,7,7,house,,freehold nonstrata,2 storey w/bsmt.,heat pump,"garage door opener, oven - built in","air conditioning, golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",central coquitlam,8 days,642,r2766859,rebgv,63.00 feet,63 ft x 125 ft (7875 ft²),built in 2023 (0 yrs old),125,2
1106 Grover Avenue,"$3,488,000","$4,504",,7,7,house,,freehold nonstrata,2 storey w/bsmt.,heat pump,"garage door opener, oven - built in","air conditioning, golf course nearby, recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",central coquitlam,8 days,642,r2766859,rebgv,63.00 feet,63 ft x 125 ft (7875 ft²),built in 2023 (0 yrs old),125,2
221 750 Dogwood Street,"$795,000",$0,$362,3,2,apt/condo,,freehold strata,"corner unit,upper unit",electric,"drapes/window coverings, elevator, garage door opener, garden","exercise room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,9 days,889,r2766809,rebgv,,,built in 2022 (1 yrs old),,0
103 1423 Brunette Avenue,"$599,900","$1,779",$366,2,2,townhouse,,freehold strata,ground level unit,"electric,natural gas","drapes/window coverings, garden, pantry, security system","recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",maillardville,9 days,827,r2765263,rebgv,,,built in 1998 (25 yrs old),,0
204 1154 Westwood Street,"$630,000","$1,792",$435,2,2,apt/condo,,freehold strata,corner unit,"electric,natural gas",,,"clothes washer/dryer, in suite laundry",north coquitlam,9 days,635,r2766682,rebgv,,,built in 1991 (32 yrs old),,0
114 617 Smith Avenue,"$599,000","$1,942",$335,2,1,apt/condo,,freehold strata,ground level unit,electric,elevator,"storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,9 days,942,r2766664,rebgv,,,built in 2013 (10 yrs old),,0
2642 Marble Court,"$1,988,800","$5,072",,5,3,house,,freehold nonstrata,2 storey w/bsmt.,"forced air,natural gas","cul-de-sac, drapes/window coverings, garage door opener, security system, storage shed, vaulted ceiling","air conditioning, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,westwood plateau,9 days,1064,r2766637,rebgv,0.00 feet,0 ft x 0 ft (7961 ft²),built in 1993 (30 yrs old),0,1
1150 Madore Avenue,"$1,999,000","$5,601",,4,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,,,"recreation nearby, shopping nearby",,central coquitlam,9 days,241,r2766561,rebgv,70.00 feet,70 ft x 115 ft (8050 ft²),built in 1960 (63 yrs old),115,0
832 Wyvern Avenue,"$2,899,000","$7,582",,6,6,house,,freehold nonstrata,2 storey w/bsmt.,,,,,coquitlam west,9 days,478,r2766412,rebgv,57.00 feet,57 ft x 109 ft (6036 ft²),built in 2021 (2 yrs old),109,0
949 Lillian Street,"$3,288,000","$8,463",,8,5,house,,freehold nonstrata,2 storey,,,,,harbour chines,9 days,302,r2766411,rebgv,98.00 feet,98 ft x 224 ft (21728 ft²),built in 1948 (75 yrs old),224,0
3277 Plateau Boulevard,"$1,650,000","$4,987",,5,3,duplex,,freehold nonstrata,2 storey w/bsmt.,radiant,,"golf course development, golf course nearby, recreation nearby",washer/dryer/fridge/stove/dishwasher,westwood plateau,9 days,811,r2766377,rebgv,,4956 ft²,built in 1999 (24 yrs old),,1
2501 901 Lougheed Highway,"$849,999",$0,$0,2,2,apt/condo,,freehold strata,"penthouse,upper unit","baseboard,electric",elevator,"air conditioning, bike room, central air conditioning, exercise room, golf course nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,maillardville,13 days,167,r2765970,rebgv,,,built in 2023 (0 yrs old),,0
3103 3080 Lincoln Avenue,"$628,000","$1,899",$252,1,1,apt/condo,,freehold strata,corner unit,baseboard,"elevator, garden",sauna,,north coquitlam,13 days,221,r2766095,rebgv,,,built in 2016 (7 yrs old),,0
213 617 Smith Avenue,"$549,000","$1,593",$272,1,1,apt/condo,,freehold strata,inside unit,electric,elevator,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,13 days,910,r2766119,rebgv,,,built in 2013 (10 yrs old),,0
37 1561 Booth Avenue,"$725,000","$1,753",$377,2,1,townhouse,,freehold strata,2 storey,"baseboard,electric",garden,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",maillardville,14 days,918,r2765850,rebgv,,,built in 1997 (26 yrs old),,1
610 Girard Avenue,"$1,098,000","$2,872",,4,3,duplex,,freehold nonstrata,"2 storey,end unit","electric,natural gas",,,washer/dryer/fridge/stove/dishwasher,coquitlam west,14 days,985,r2765491,rebgv,,0 ft²,built in 1985 (38 yrs old),,0
14 2865 Glen Drive,"$1,088,800","$3,193",$140,2,2,house,,freehold strata,rancher/bungalow,"forced air,natural gas","drapes/window coverings, garage door opener, storage shed",,"in suite laundry, washer/dryer/fridge/stove/dishwasher",eagle ridge,14 days,1741,r2765556,rebgv,0.00 feet,3772 ft²,built in 1987 (36 yrs old),,0
808 3008 Glen Drive,"$598,000","$1,589",$254,1,1,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,electric","elevator, garden",exercise room,"in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",north coquitlam,14 days,320,r2765525,rebgv,,,built in 2013 (10 yrs old),,0
1901 1196 Pipeline Road,"$1,268,000","$3,101",$720,3,2,apt/condo,,freehold strata,upper unit,"baseboard,electric","drapes/window coverings, elevator","bike room, exercise room, recreation nearby, sauna, shopping nearby, storage, wheelchair access","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",north coquitlam,14 days,438,r2765477,rebgv,,,built in 1998 (25 yrs old),,0
1807 3093 Windsor Gate,"$749,000","$2,072",$322,2,2,apt/condo,,freehold strata,5 plus level,baseboard,"drapes/window coverings, elevator, smoke alarm, sprinkler - inground","golf course nearby, recreation nearby, shopping nearby, storage, wheelchair access","dishwasher, disposal - waste, microwave, washer/dryer/fridge/stove/dishwasher",new horizons,14 days,468,r2765453,rebgv,,,built in 2016 (7 yrs old),,0
1388 Madore Avenue,"$2,798,000","$3,659",,6,5,house,,freehold nonstrata,2 storey w/bsmt.,"electric,forced air",,shopping nearby,in suite laundry,central coquitlam,14 days,292,r2765298,rebgv,39.00 feet,39 ft x 268 ft (10452 ft²),built in 2023 (0 yrs old),268.00,1
108 1210 Falcon Drive,"$1,198,000","$2,996",$385,4,3,townhouse,,freehold strata,3 storey,forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper eagle ridge,5 days,718,r2768245,rebgv,,,built in 1984 (39 yrs old),,1
1105 652 Whiting Way,"$550,000","$1,648",$317,1,1,apt/condo,,freehold strata,inside unit,electric,"drapes/window coverings, elevator, garage door opener, garden","bike room, exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",coquitlam west,8 days,258,r2767067,rebgv,,,built in 2020 (3 yrs old),,0
1308 Sherman Street,"$1,575,000","$3,962",,4,3,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, storage shed","shopping nearby, storage","microwave, washer/dryer/fridge/stove/dishwasher",canyon springs,16 days,2241,r2765035,rebgv,0.00 feet,0 ft x 0 ft (4036 ft²),built in 1987 (36 yrs old),0,0
1403 Pipeline Place,"$2,688,000",$0,,7,6,house,,freehold nonstrata,3 storey,"heat recovery ventilator, hot water,radiant","drapes/window coverings, garage door opener, heat recovery ventilator, security system","air conditioning, central air conditioning","in suite laundry, washer/dryer/fridge/stove/dishwasher",hockaday,30 days,1174,r2761281,rebgv,0.00 feet,0 ft x 0 ft (5976 ft²),built in 2023 (0 yrs old),0,1
1505 3008 Glen Drive,"$498,000","$2,128",$236,1,0,apt/condo,,freehold strata,other,"baseboard,electric","elevator, garden","exercise room, storage",in suite laundry,north coquitlam,15 days,1072,r2765273,rebgv,,,built in 2013 (10 yrs old),,1
1308 Sherman Street,"$1,575,000","$3,962",,4,3,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, storage shed","shopping nearby, storage","microwave, washer/dryer/fridge/stove/dishwasher",canyon springs,16 days,2241,r2765035,rebgv,0.00 feet,0 ft x 0 ft (4036 ft²),built in 1987 (36 yrs old),0,0
223 1465 Parkway Boulevard,"$1,275,000",$0,$474,3,2,townhouse,,freehold nonstrata,3 storey,"baseboard,hot water,natural gas",,"exercise room, golf course nearby, hot tub, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",westwood plateau,16 days,471,r2765120,rebgv,,,built in 1998 (25 yrs old),,1
103 937 Walls Avenue,"$1,430,000","$4,759",$0,4,3,duplex,,freehold strata,"2 storey,end unit","forced air,natural gas","drapes/window coverings, garden","air conditioning, central air conditioning, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",maillardville,16 days,588,r2765097,rebgv,66.00 feet,66 ft x 110 ft (7260 ft²),built in 2023 (0 yrs old),110,0
3301 2975 Atlantic Avenue,"$958,000","$3,492",$498,2,2,apt/condo,,freehold strata,inside unit,"baseboard,electric",,"bike room, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",north coquitlam,16 days,270,r2765061,rebgv,,,built in 2014 (9 yrs old),,0
4306 1188 Pinetree Way,"$969,000","$2,768",$522,2,2,apt/condo,,freehold strata,upper unit,heat pump,"drapes/window coverings, elevator, garage door opener, garden, oven - built in, smoke alarm, sprinkler - fire","air conditioning, central air conditioning, exercise room, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher, wine cooler",north coquitlam,16 days,328,r2764638,rebgv,,,built in 2016 (7 yrs old),,0
709 Quadling Avenue,"$3,135,000",$0,,4,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",,,washer/dryer/fridge/stove/dishwasher,coquitlam west,21 days,66,r2763554,rebgv,63.28 feet,63 ft x 141 ft (8946 ft²),built in 1955 (68 yrs old),141.86,0
705 Quadling Avenue,"$4,000,000","$9,024",,2,2,house,,freehold nonstrata,2 storey,electric,,,washer/dryer/fridge/stove/dishwasher,coquitlam west,22 days,57,r2763298,rebgv,74.77 feet,74 ft x 141 ft (10650 ft²),built in 1958 (65 yrs old),141,0
4801 567 Clarke Road,"$1,288,000","$2,559",$541,2,2,apt/condo,,freehold strata,"1 storey,penthouse","heat recovery ventilator, heat pump","drapes/window coverings, elevator, heat recovery ventilator, humidifier, oven - built in, sprinkler - fire","air conditioning, bike room, central air conditioning, exercise room, recreation nearby, sauna, shopping nearby, storage","in suite laundry, microwave, range top, washer/dryer/fridge/stove/dishwasher",coquitlam west,22 days,478,r2763126,rebgv,,,built in 2021 (2 yrs old),,0
2996 Spuraway Avenue,"$1,599,000","$4,676",,3,1,house,,freehold nonstrata,rancher/bungalow,forced air,garden,"hot tub, storage",washer/dryer/fridge/stove/dishwasher,ranch park,22 days,3167,r2764378,rebgv,80.00 feet,12000 ft²,built in 1956 (67 yrs old),,2
406 2970 Princess Crescent,"$675,000","$2,001",$452,2,2,apt/condo,,freehold strata,"1 storey,corner unit","baseboard,electric","elevator, sprinkler - fire","bike room, exercise room, recreation nearby, shopping nearby, storage, wheelchair access","dishwasher, in suite laundry",canyon springs,23 days,988,r2762884,rebgv,,,built in 1994 (29 yrs old),,0
4005 1178 Heffley Crescent,"$1,499,000","$4,027",$725,3,2,apt/condo,,freehold strata,penthouse,"baseboard,electric",elevator,"exercise room, golf course nearby, sauna, shopping nearby",in suite laundry,north coquitlam,23 days,821,r2763047,rebgv,,,built in 2008 (15 yrs old),,1
