19014 119 Avenue,"$1,758,000",$0,,6,3,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,electric,forced air","drapes/window coverings, garage door opener, security - roughed in","air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central meadows,23 days,1047,r2763341,rebgv,36.50 feet,36 ft x 121 ft (4436 ft²),built in 2023 (0 yrs old),121.5,1
109 11960 Harris Road,"$524,900","$2,799",$439,2,2,apt/condo,,freehold strata,"1 storey,ground level unit","natural gas,radiant",elevator,"recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",central meadows,24 days,790,r2762351,rebgv,,,built in 1995 (28 yrs old),,0
2 11731 Blakely Road,"$1,349,000",$0,$0,4,4,duplex,,freehold strata,2 storey w/bsmt.,natural gas,,central air conditioning,washer/dryer/fridge/stove/dishwasher,south meadows,27 days,484,r2761863,rebgv,,0 ft²,built in 2022 (1 yrs old),,0
310 12525 190a Street,"$625,000","$3,065",$410,2,2,apt/condo,,freehold strata,"1 storey,corner unit","baseboard,electric","cul-de-sac, elevator, sprinkler - fire","air conditioning, bike room, central air conditioning, exercise room, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,23 days,285,r2763068,rebgv,,,built in 2012 (11 yrs old),,0
18880 Old Dewdney Trunk Road,"$3,000,000","$2,350",,2,1,house,,freehold nonstrata,rancher/bungalow,"heat pump,natural gas,radiant",,"barn, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,north meadows,29 days,302,r2761038,rebgv,281.52 feet,281 ft x 1 ft (0 ft²),built in 1960 (63 yrs old),"1,735.68",1
37 19095 Mitchell Road,"$1,075,000","$4,271",$267,3,2,townhouse,,freehold strata,2 storey,baseboard,cul-de-sac,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,23 days,941,r2763086,rebgv,,,built in 2015 (8 yrs old),,1
3 10973 Barnston View Road,"$769,999","$3,399",$345,3,2,townhouse,,freehold strata,3 storey,"baseboard,electric",drapes/window coverings,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,south meadows,29 days,1556,r2761388,rebgv,,,built in 2014 (9 yrs old),,1
19738 Alouette Boulevard,"$1,535,000","$5,864",,5,2,house,,freehold nonstrata,2 storey,"electric,natural gas","garage door opener, pantry, smoke alarm, sprinkler - fire","golf course nearby, recreation nearby, shopping nearby","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",south meadows,37 days,1660,r2759184,rebgv,45.00 feet,4865 ft²,built in 2006 (17 yrs old),,1
14811 Patrick Road,"$3,188,000","$1,807",,6,4,house,,freehold nonstrata,2 storey,"electric,forced air,heat pump","garage door opener, hot tub spa/swirlpool, oven - built in","air conditioning, barn, central air conditioning, golf course nearby, marina nearby, playground, storage, workshop detached","clothes dryer, clothes washer, dishwasher, refrigerator, stove, wine cooler",north meadows,43 days,1164,r2758135,rebgv,0.00 feet,0 ft x 0 ft (5.0 acres),,0,0
19084 Doerksen Drive,"$899,900",$0,,0,,land/lot,,freehold nonstrata,,,,,,central meadows,31 days,151,r2761042,rebgv,0.00 feet,3767 ft²,,,
19098 Doerksen Drive,"$899,900",$0,,0,,land/lot,,freehold nonstrata,,,,,,central meadows,31 days,83,r2761036,rebgv,0.00 feet,3767 ft²,,,
12469 191b Street,"$3,280,000","$6,301",,0,,land/lot,,freehold nonstrata,,,,,,mid meadows,47 days,216,r2756708,rebgv,,11326 ft²,,,
207 12565 190a Street,"$649,000","$3,038",$380,2,2,apt/condo,,freehold strata,"inside unit,upper unit",electric,,"air conditioning, exercise room, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,31 days,266,r2760896,rebgv,,,built in 2013 (10 yrs old),,0
11749 Harris Road,"$1,499,000","$4,658",,0,,land/lot,,freehold nonstrata,,,,,,south meadows,56 days,194,r2754933,rebgv,77.00 feet,77 ft x 160 ft (12198 ft²),,160.00,
19385 120b Avenue,"$1,395,000",$0,$0,3,3,duplex,,freehold strata,2 storey w/bsmt.,forced air,"drapes/window coverings, garage door opener, security system, sprinkler - fire, vacuum - built in","air conditioning, central air conditioning","clothes washer/dryer, dishwasher, microwave, stove",central meadows,33 days,336,r2760412,rebgv,,3535 ft²,built in 2023 (0 yrs old),,1
216 12460 191 Street,"$599,900","$2,873",$281,2,2,apt/condo,,freehold strata,1 storey,baseboard,"elevator, garage door opener, garden, smoke alarm, sprinkler - fire","bike room, golf course nearby, marina nearby, recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",mid meadows,71 days,2074,r2751518,rebgv,,,built in 2018 (5 yrs old),,0
12065 Blakely Road,"$1,395,000",$0,$0,3,0,duplex,,freehold strata,2 storey w/bsmt.,"forced air,natural gas","drapes/window coverings, fireplace insert, garage door opener, security system, sprinkler - fire","air conditioning, central air conditioning, recreation nearby","clothes washer/dryer, dishwasher, microwave, range top",central meadows,33 days,289,r2760416,rebgv,,3535 ft²,built in 2023 (0 yrs old),,0
205 11960 Harris Road,"$569,000","$2,810",$452,2,2,apt/condo,,freehold strata,"1 storey,corner unit","hot water,natural gas,radiant","drapes/window coverings, elevator, smoke alarm","golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,77 days,1487,r2750170,rebgv,,,built in 1994 (29 yrs old),,0
414 11950 Harris Road,"$439,800","$2,189",$284,1,1,apt/condo,,freehold strata,upper unit,,,,,central meadows,34 days,385,r2760685,rebgv,,,built in 2007 (16 yrs old),,0
17545 Ford Road Detour,"$2,088,000","$1,399",,4,1,house,,freehold nonstrata,"1 storey,rancher/bungalow",forced air,drapes/window coverings,,washer/dryer/fridge/stove/dishwasher,west meadows,94 days,766,r2746176,rebgv,0.00 feet,0 ft²,built in 1960 (63 yrs old),,0
209 19677 Meadow Gardens Way,"$549,000","$2,442",$279,1,1,apt/condo,,freehold strata,"1 storey,inside unit","baseboard,electric","drapes/window coverings, elevator","bike room, exercise room, golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",north meadows,41 days,398,r2758832,rebgv,,,built in 2007 (16 yrs old),,0
Lot 32a Richardson Road,"$1,999,000",,,0,,land/lot,,freehold,,,,,,north meadows,239 days,595,r2718466,canadian real estate association,,,,,
3 19240 119 Avenue,"$822,000","$3,232",$342,4,2,townhouse,,freehold strata,2 storey w/bsmt.,"forced air,natural gas",,"golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,49 days,1849,r2756133,rebgv,,,built in 1990 (33 yrs old),,0
Lot 33 Richardson Road,"$2,599,000",,,0,,land/lot,,freehold,,,,,,north meadows,239 days,463,r2718455,canadian real estate association,,,,,
19459 Richardson Road,"$4,100,000","$12,737",,5,6,house,,freehold nonstrata,rancher/bungalow w/loft,natural gas,,workshop detached,,north meadows,50 days,1168,r2756607,rebgv,,13.69 acres,built in 1993 (30 yrs old),,0
303 12460 191 Street,"$769,900","$3,602",$423,3,2,apt/condo,,freehold nonstrata,other,electric,elevator,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,mid meadows,1 day,,r2768388,rebgv,,,built in 2019 (4 yrs old),,0
19486 117 Avenue,"$1,399,800","$4,750",,5,2,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,1 day,,r2769661,rebgv,67.00 feet,67 ft x 110 ft (7370 ft²),built in 1971 (52 yrs old),110,1
19486 117 Avenue,"$1,399,800","$4,750",,5,2,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,1 day,,r2769661,rebgv,67.00 feet,67 ft x 110 ft (7370 ft²),built in 1971 (52 yrs old),110,1
19649 Poplar Drive,"$599,900",$0,,2,2,mfd/mobile home,,shares in co-operative,manufactured/mobile,forced air,,"club house, recreation center, recreation nearby, shopping nearby",,central meadows,3 days,97,r2768724,rebgv,,,built in 2006 (17 yrs old),,0
19649 Poplar Drive,"$599,900",$0,,2,2,mfd/mobile home,,shares in co-operative,manufactured/mobile,forced air,,"club house, recreation center, recreation nearby, shopping nearby",,central meadows,3 days,97,r2768724,rebgv,,,built in 2006 (17 yrs old),,0
19014 119 Avenue,"$1,758,000",$0,,6,3,house,,freehold nonstrata,2 storey w/bsmt.,"baseboard,electric,forced air","drapes/window coverings, garage door opener, security - roughed in","air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central meadows,23 days,1047,r2763341,rebgv,36.50 feet,36 ft x 121 ft (4436 ft²),built in 2023 (0 yrs old),121.5,1
207 12525 190a Street,"$599,900","$3,038",$376,2,2,apt/condo,,freehold strata,inside unit,electric,"elevator, security - roughed in, smoke alarm, sprinkler - fire","air conditioning, bike room, exercise room, golf course nearby, shopping nearby, storage","disposal - waste, in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",mid meadows,15 days,479,r2765302,rebgv,,,built in 2011 (12 yrs old),,0
60 19160 119 Avenue,"$775,000","$3,780",$424,3,2,townhouse,,freehold strata,"2 storey,end unit","electric,natural gas","security - roughed in, sprinkler - fire, vacuum - roughed in","recreation nearby, shopping nearby","microwave, washer/dryer/fridge/stove/dishwasher",central meadows,1 day,,r2769563,rebgv,,,built in 1991 (32 yrs old),,1
212 12464 191b Street,"$580,800","$2,737",$388,2,2,apt/condo,,freehold strata,inside unit,"electric,natural gas","cul-de-sac, elevator, garage door opener, garden","exercise room, golf course nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,63 days,809,r2753607,rebgv,,,built in 1995 (28 yrs old),,0
14021 Rippington Road,"$5,200,000","$36,948",,3,2,house,,freehold nonstrata,2 storey,"heat pump,hot water,natural gas",,"golf course nearby, green house","in suite laundry, washer/dryer/fridge/stove/dishwasher",north meadows,1 day,,r2768645,rebgv,2173.00 feet,2173 ft x 4255 ft (19.49 acres),built in 1984 (39 yrs old),4255.4,1
17382 Ford Road Detour,"$2,380,000","$4,694",,2,2,house,,freehold nonstrata,rancher/bungalow,,,,,central meadows,63 days,501,r2753220,rebgv,,0 ft²,built in 1942 (81 yrs old),,0
105 19236 Ford Road,"$549,999","$2,681",$371,2,1,apt/condo,,freehold strata,inside unit,"baseboard,electric","drapes/window coverings, elevator","recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,2 days,65,r2769092,rebgv,,,built in 1991 (32 yrs old),,0
179 19451 Sutton Avenue,"$1,179,900",$0,$233,3,2,townhouse,,freehold strata,3 storey,"forced air,natural gas","drapes/window coverings, pantry, security - roughed in, smoke alarm, sprinkler - fire","air conditioning, exercise room, hot tub, recreation nearby, shopping nearby","disposal - waste, microwave, washer/dryer/fridge/stove/dishwasher",south meadows,76 days,290,r2750418,rebgv,,,built in 2022 (1 yrs old),,1
13480 Hale Road,"$2,950,000","$2,419",,0,,land/lot,,freehold nonstrata,,,,,,north meadows,80 days,261,r2748267,rebgv,665.94 feet,665 ft x 1455 ft (0 ft²),,1455.14,
11635 Cobblestone Lane,"$1,650,000","$6,098",,5,3,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,"cul-de-sac, pantry",air conditioning,,south meadows,2 days,171,r2768752,rebgv,0.00 feet,4384 ft²,built in 2008 (15 yrs old),,1
12123 193a Street,"$1,349,500",$0,,4,3,duplex,,freehold nonstrata,3 storey,,,,,central meadows,85 days,3257,r2748768,rebgv,,3500 ft²,built in 2023 (0 yrs old),,2
55 12449 191 Street,"$769,000","$3,684",$413,4,2,townhouse,,freehold strata,3 storey,"baseboard,natural gas",,"golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,3 days,306,r2768714,rebgv,,,built in 1996 (27 yrs old),,1
12127 193a Street,"$1,349,500",$0,,5,3,duplex,,freehold nonstrata,3 storey,,,,,central meadows,85 days,2361,r2748872,rebgv,,3599 ft²,built in 2023 (0 yrs old),,2
19467 116b Avenue,"$1,075,000","$4,584",$0,4,2,duplex,,freehold strata,2 storey,"forced air,natural gas","garden, storage shed","recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,6 days,535,r2768054,rebgv,,0 ft²,built in 1995 (28 yrs old),,1
19899 Connecting Road,"$4,999,000","$4,844",,10,2,house,,freehold nonstrata,2 storey,baseboard,,"barn, storage",washer/dryer/fridge/stove/dishwasher,north meadows,85 days,563,r2748193,rebgv,640.00 feet,640 ft x 1350 ft (0 ft²),built in 2005 (18 yrs old),1350,2
107 12464 191b Street,"$564,800","$2,700",$388,2,2,apt/condo,,freehold strata,"1 storey,ground level unit","baseboard,electric",elevator,"exercise room, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,7 days,433,r2767875,rebgv,,,built in 1995 (28 yrs old),,0
13783 Rippington Road,"$5,500,000","$7,473",,4,3,house,,freehold nonstrata,2 storey,"natural gas,radiant",garden,"barn, golf course development",washer/dryer/fridge/stove/dishwasher,north meadows,87 days,1700,r2747632,rebgv,330.00 feet,330 ft x 1297 ft (0 ft²),built in 1995 (28 yrs old),1297,1
19340 121b Avenue,"$1,239,000","$4,525",,4,1,house,,freehold nonstrata,3 level split,forced air,hot tub spa/swirlpool,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central meadows,7 days,944,r2767852,rebgv,0.00 feet,4200 ft²,built in 1979 (44 yrs old),,2
312 11950 Harris Road,"$545,900","$2,877",$407,2,2,apt/condo,,freehold strata,upper unit,baseboard,elevator,"bike room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,98 days,1575,r2745528,rebgv,,,built in 2008 (15 yrs old),,0
422 19673 Meadow Gardens Way,"$719,000","$3,739",$507,2,2,apt/condo,,freehold strata,"corner unit,upper unit","baseboard,electric","elevator, garage door opener, pantry, smoke alarm, sprinkler - fire","exercise room, golf course development, sauna, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",north meadows,7 days,249,r2767582,rebgv,,,built in 2007 (16 yrs old),,0
19435 Park Road,"$1,230,000","$4,836",,3,1,house,,freehold nonstrata,"1 storey,rancher/bungalow","forced air,natural gas",,"golf course nearby, recreation nearby, shopping nearby, swimming pool equipment",washer/dryer/fridge/stove/dishwasher,mid meadows,133 days,1226,r2741939,rebgv,71.00 feet,71 ft x 132 ft (9372 ft²),built in 1969 (54 yrs old),132.00,0
216 19451 Sutton Avenue,"$998,000","$4,204",$250,3,2,townhouse,,freehold strata,3 storey,"forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,153 days,1825,r2738989,rebgv,,,built in 2019 (4 yrs old),,1
5 11838 Ponderosa Boulevard,"$599,000",$877,,2,1,mfd/mobile home,,shares in co-operative,"manufactured/mobile,rancher/bungalow w/loft","forced air,natural gas","fireplace insert, hot tub spa/swirlpool, windows - storm","air conditioning, central air conditioning, club house, hot tub, independent living, recreation nearby, shopping nearby, storage, workshop detached",in suite laundry,central meadows,8 days,304,r2767578,rebgv,,,built in 1974 (49 yrs old),,0
67 11067 Barnston View Road,"$739,000","$3,665",$317,2,2,townhouse,,freehold strata,3 storey,electric,cul-de-sac,"golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,south meadows,8 days,393,r2767456,rebgv,,,built in 2005 (18 yrs old),,0
45 19034 Mcmyn Road,"$799,900",,"$374
monthly",3,3,townhouse,,strata,,forced air,,,,mid meadows,178 days,3800,r2733549,canadian real estate association,,,built in 1994 (29 yrs old),,
18825 Old Dewdney Trunk Road,"$3,275,000","$2,042",,3,1,house,,freehold nonstrata,rancher/bungalow,"forced air,natural gas",,golf course nearby,washer/dryer/fridge/stove/dishwasher,north meadows,188 days,1277,r2731512,rebgv,239.13 feet,239 ft x 910 ft (5.0 acres),built in 1957 (66 yrs old),910.34,0
11553 Bonson Road,"$958,000","$2,892",,0,,land/lot,,freehold nonstrata,,,,,,south meadows,341 days,1696,r2688142,rebgv,,4816 ft²,,,
319 12635 190a Street,"$374,900","$2,017",$376,0,1,apt/condo,,freehold strata,"inside unit,bachelor/studio","baseboard,electric",elevator,"air conditioning, exercise room, golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,9 days,610,r2768196,rebgv,,,built in 2014 (9 yrs old),,0
19486 117 Avenue,"$1,399,800","$4,750",,5,2,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,1 day,,r2769661,rebgv,67.00 feet,67 ft x 110 ft (7370 ft²),built in 1971 (52 yrs old),110,1
12 19141 124 Avenue,"$759,000","$3,578",$358,3,2,townhouse,,freehold strata,"2 storey w/bsmt.,3 storey","electric,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,mid meadows,9 days,733,r2766926,rebgv,,,built in 2004 (19 yrs old),,1
314 19091 Mcmyn Road,"$549,000","$2,657",$344,2,2,apt/condo,,freehold strata,"inside unit,upper unit",electric,"drapes/window coverings, elevator, fireplace insert, intercom, windows - thermo","golf course nearby, recreation nearby, shopping nearby","in suite laundry, washer/dryer/fridge/stove/dishwasher",mid meadows,9 days,449,r2766463,rebgv,,,built in 1998 (25 yrs old),,0
19649 Poplar Drive,"$599,900",$0,,2,2,mfd/mobile home,,shares in co-operative,manufactured/mobile,forced air,,"club house, recreation center, recreation nearby, shopping nearby",,central meadows,3 days,97,r2768724,rebgv,,,built in 2006 (17 yrs old),,0
161 19451 Sutton Avenue,"$988,000",$0,$215,3,2,townhouse,,freehold strata,"3 storey,end unit","forced air,heat pump,natural gas","drapes/window coverings, garage door opener, security - roughed in, smoke alarm, sprinkler - fire","air conditioning, exercise room, hot tub, recreation nearby, shopping nearby","compactor - garbage, microwave, washer/dryer/fridge/stove/dishwasher",south meadows,10 days,510,r2767455,rebgv,,,built in 2023 (0 yrs old),,1
162 19451 Sutton Avenue,"$980,000",$0,$224,3,2,townhouse,,freehold strata,3 storey,"forced air,heat pump,natural gas","drapes/window coverings, garage door opener, security system, smoke alarm, sprinkler - fire","air conditioning, exercise room, hot tub, recreation nearby, shopping nearby","compactor - garbage, microwave, washer/dryer/fridge/stove/dishwasher",south meadows,10 days,401,r2767458,rebgv,,,built in 2023 (0 yrs old),,1
18994 Ford Road,"$1,899,000","$5,504",,6,2,house,,freehold nonstrata,2 storey,"forced air,natural gas",,,"in suite laundry, washer/dryer/fridge/stove/dishwasher",central meadows,15 days,141,r2765534,rebgv,81.56 feet,81 ft x 124 ft (10128 ft²),built in 1969 (54 yrs old),124,1
19486 117 Avenue,"$1,399,800","$4,750",,5,2,house,,freehold nonstrata,"2 storey,split entry",forced air,,"recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",south meadows,1 day,,r2769661,rebgv,67.00 feet,67 ft x 110 ft (7370 ft²),built in 1971 (52 yrs old),110,1
19649 Poplar Drive,"$599,900",$0,,2,2,mfd/mobile home,,shares in co-operative,manufactured/mobile,forced air,,"club house, recreation center, recreation nearby, shopping nearby",,central meadows,3 days,97,r2768724,rebgv,,,built in 2006 (17 yrs old),,0
