206 1055 Ridgewood Drive,"$1,965,000","$6,901",$994,3,2,townhouse,,freehold strata,2 storey,"electric,heat pump","drapes/window coverings, elevator, smoke alarm, sprinkler - fire, vacuum - built in","air conditioning, central air conditioning, exercise room, golf course nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,edgemont,2 days,83,r2769125,rebgv,,,built in 2019 (4 yrs old),,1
4598 Hoskins Road,"$2,180,000","$6,765",,4,2,house,,freehold nonstrata,2 storey,,,,,lynn valley,38 days,1206,r2759473,rebgv,79.00 feet,8036 ft²,built in 1970 (53 yrs old),,1
712 Winona Avenue,"$2,199,500","$7,494",,4,2,house,,freehold nonstrata,2 storey,,,,,canyon heights,1 day,,r2769560,rebgv,65.00 feet,65 ft x 116 ft (7540 ft²),built in 1959 (64 yrs old),116,0
2053 Tompkins Crescent,"$1,950,000","$6,736",,4,2,house,,freehold nonstrata,1 storey,"electric,forced air,radiant","drapes/window coverings, fireplace insert, garden, security system, storage shed","recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",blueridge,2 days,206,r2769180,rebgv,128.09 feet,128 ft x 59 ft (7564 ft²),built in 1968 (55 yrs old),59.62,1
807 1675 Lions Gate Lane,"$1,418,000",$0,$609,2,2,apt/condo,,freehold strata,corner unit,forced air,elevator,"bike room, central air conditioning, exercise room, sauna, storage",in suite laundry,pemberton,38 days,55,r2759305,rebgv,,,built in 2022 (1 yrs old),,0
810 Handsworth Road,"$2,398,000","$8,699",,5,3,house,,freehold nonstrata,"basement entry,rancher/bungalow",,,,,canyon heights,1 day,,r2769527,rebgv,70.00 feet,70 ft x 125 ft (8750 ft²),built in 1965 (58 yrs old),125,0
1226 Caledonia Avenue,"$1,899,900","$6,267",$0,4,3,house,,freehold strata,3 storey,natural gas,garden,"marina nearby, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,deep cove,2 days,152,r2769149,rebgv,0.00 feet,0 ft x 0 ft (4898 ft²),built in 1982 (41 yrs old),.,0
4418 Cove Cliff Road,"$1,588,000","$6,109",,3,1,house,,freehold nonstrata,1 storey,,,recreation nearby,,deep cove,38 days,1257,r2759209,rebgv,119.98 feet,119 ft x 50 ft (6000 ft²),built in 1947 (76 yrs old),50,0
104 3121 Connaught Crescent,"$1,484,000",,"$0
monthly",2,2,apt/condo,,strata,,forced air,,,,edgemont,2 days,13,r2769277,canadian real estate association,,,built in 2023 (0 yrs old),,
29 728 W 14th Street,"$999,000","$2,404",$477,2,1,townhouse,,freehold strata,"corner unit,end unit","baseboard,electric","cul-de-sac, drapes/window coverings, garden","exercise room, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",mosquito creek,3 days,271,r2768874,rebgv,,,built in 2007 (16 yrs old),,0
1070 W 19th Street,"$1,849,000","$7,851",,3,2,house,,freehold nonstrata,2 storey,baseboard,security system,shopping nearby,washer/dryer/fridge/stove/dishwasher,pemberton heights,38 days,688,r2759173,rebgv,75.00 feet,75 ft x 120 ft (9000 ft²),built in 1949 (74 yrs old),120,0
505 1712 Lonsdale Avenue,"$1,029,900",$0,$530,2,2,apt/condo,,freehold strata,inside unit,heat pump,elevator,"air conditioning, central air conditioning, shopping nearby, storage","clothes washer/dryer, dishwasher, in suite laundry",central lonsdale,2 days,20,r2769308,rebgv,,,built in 2023 (0 yrs old),,0
446 E 11th Street,"$3,899,000","$9,109",,7,5,house,,freehold nonstrata,2 storey w/bsmt.,"heat pump,radiant","security - roughed in, vacuum - built in, wet bar","air conditioning, central air conditioning",washer/dryer/fridge/stove/dishwasher,central lonsdale,3 days,156,r2768924,rebgv,50.00 feet,50 ft x 147 ft (7342 ft²),built in 2018 (5 yrs old),147,1
213 715 W 15th Street,"$728,000","$1,720",$335,1,1,apt/condo,,freehold strata,inside unit,hot water,"garage door opener, smoke alarm, sprinkler - fire","bike room, exercise room, recreation nearby, shopping nearby, wheelchair access","microwave, washer/dryer/fridge/stove/dishwasher",mosquito creek,39 days,320,r2759232,rebgv,,,built in 2020 (3 yrs old),,0
1509 2016 Fullerton Avenue,"$499,800","$1,105",$0,1,1,apt/condo,,freehold strata,1 storey,"baseboard,hot water",elevator,"hot tub, shared laundry","dishwasher, microwave, refrigerator, stove",pemberton,3 days,87,r2768843,rebgv,,,built in 1977 (46 yrs old),,0
Lot 4 St Mary's Avenue,"$988,000",,,0,,land/lot,,freehold,,,,,,upper lonsdale,39 days,319,r2758956,canadian real estate association,,,,,
404 3670 Banff Court,"$1,039,000","$4,133",$567,2,2,apt/condo,,freehold strata,1 storey,"baseboard,electric","cul-de-sac, elevator","exercise room, golf course nearby, shopping nearby, storage",in suite laundry,northlands,2 days,54,r2769210,rebgv,,,built in 1993 (30 yrs old),,0
1378 Dovercourt Road,"$1,999,900","$7,152",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lynn valley,3 days,296,r2768775,rebgv,50.00 feet,50 ft x 136 ft (6800 ft²),built in 1975 (48 yrs old),136,0
Lot 2 St Mary's Avenue,"$988,000",,,0,,land/lot,,freehold,,,,,,upper lonsdale,39 days,115,r2758890,canadian real estate association,,,,,
215 121 W 29th Street,"$598,000","$1,677",$457,1,1,apt/condo,,freehold strata,"corner unit,ground level unit","electric,natural gas","elevator, garage door opener, intercom, pantry, windows - thermo","exercise room, hot tub, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",upper lonsdale,2 days,33,r2769147,rebgv,,,built in 1987 (36 yrs old),,0
510 123 W 1st Street,"$1,049,900","$2,790",$539,2,2,apt/condo,,freehold strata,"inside unit,upper unit","hot water,radiant","elevator, garden","bike room, storage",in suite laundry,lower lonsdale,3 days,195,r2768674,rebgv,,,built in 2016 (7 yrs old),,0
902 168 Chadwick Court,"$998,000","$2,643",$556,2,2,apt/condo,,freehold strata,1 storey,electric,drapes/window coverings,"bike room, exercise room, marina nearby, recreation nearby, sauna, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lower lonsdale,41 days,721,r2758819,rebgv,,,built in 1990 (33 yrs old),,0
1706 Deep Cove Road,"$1,495,000","$6,219",,4,2,house,,freehold nonstrata,rancher/bungalow w/bsmt.,"forced air,natural gas",storage shed,"golf course nearby, recreation nearby","clothes washer/dryer, refrigerator, stove",deep cove,2 days,139,r2769100,rebgv,51.00 feet,51 ft x 124 ft (6477 ft²),built in 1931 (92 yrs old),124/124.78,0
1378 Dovercourt Road,"$1,999,900","$7,152",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lynn valley,3 days,296,r2768775,rebgv,50.00 feet,50 ft x 136 ft (6800 ft²),built in 1975 (48 yrs old),136,0
2206 1500 Fern Street,"$1,384,900",$0,$640,2,2,apt/condo,,freehold strata,corner unit,forced air,"elevator, smoke alarm","air conditioning, central air conditioning, exercise room, golf course nearby, hot tub, marina nearby, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lynnmour,41 days,61,r2758843,rebgv,,,built in 2023 (0 yrs old),,0
207 236 W 2nd Street,"$499,000","$1,440",$352,1,1,apt/condo,,freehold strata,inside unit,"baseboard,hot water,natural gas",elevator,"recreation nearby, shared laundry, shopping nearby","dishwasher, refrigerator, stove",lower lonsdale,2 days,91,r2769153,rebgv,,,built in 1974 (49 yrs old),,0
572 Tempe Crescent,"$2,199,000","$5,410",,3,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper lonsdale,3 days,308,r2768730,rebgv,50.00 feet,50 ft x 111 ft (7490 ft²),built in 1954 (69 yrs old),111,0
2703 1500 Fern Street,"$1,409,900",$0,$598,2,2,apt/condo,,freehold strata,"1 storey,corner unit",forced air,"elevator, smoke alarm","air conditioning, central air conditioning, exercise room, golf course nearby, hot tub, marina nearby, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lynnmour,41 days,55,r2758773,rebgv,,,built in 2023 (0 yrs old),,0
211 725 Marine Drive,"$599,900","$1,590",$373,1,1,apt/condo,,freehold strata,inside unit,"heat recovery ventilator, radiant","drapes/window coverings, elevator, garage door opener, heat recovery ventilator, smoke alarm, sprinkler - fire","bike room, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",harbourside,2 days,21,r2769057,rebgv,,,built in 2018 (5 yrs old),,0
614 108 E 8th Street,"$849,900","$1,953",$335,1,1,apt/condo,,freehold strata,1 storey,radiant,hot tub spa/swirlpool,"bike room, central air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central lonsdale,3 days,148,r2768515,rebgv,,,built in 2020 (3 yrs old),,0
2704 1500 Fern Street,"$1,859,900",$0,$810,3,2,apt/condo,,freehold strata,"1 storey,corner unit",forced air,"elevator, smoke alarm","air conditioning, central air conditioning, exercise room, golf course nearby, hot tub, marina nearby, recreation nearby, sauna, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lynnmour,41 days,101,r2758784,rebgv,,,built in 2023 (0 yrs old),,0
869 Old Lillooet Road,"$1,189,000","$2,670",$457,4,1,townhouse,,freehold strata,"3 storey,end unit","forced air,natural gas",drapes/window coverings,"recreation nearby, shopping nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",lynnmour,2 days,137,r2769058,rebgv,,,built in 1969 (54 yrs old),,1
463 Ventura Crescent,"$3,195,000","$9,300",,3,2,house,,freehold nonstrata,3 storey,forced air,"drapes/window coverings, garage door opener, hot tub spa/swirlpool, jetted bathtub, oven - built in, storage shed","recreation nearby, shopping nearby","clothes washer/dryer, dishwasher, range top, refrigerator",upper delbrook,41 days,659,r2758750,rebgv,35.00 feet,12194 ft²,built in 1997 (26 yrs old),,1
245 W 27th Street,"$2,098,000","$5,013",,5,2,house,,freehold nonstrata,2 storey,forced air,"drapes/window coverings, smoke alarm","recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper lonsdale,29 days,1661,r2761747,rebgv,50.00 feet,50 ft x 135 ft (6775 ft²),built in 1953 (70 yrs old),135,1
308 151 W 2nd Street,"$679,900","$1,772",$457,1,1,apt/condo,,freehold strata,1 storey,"electric,hot water",elevator,"bike room, marina nearby, recreation nearby, shopping nearby, storage",in suite laundry,lower lonsdale,2 days,77,r2769036,rebgv,,,built in 2005 (18 yrs old),,0
103 3121 Connaught Crescent,"$1,577,900",$0,$0,2,2,apt/condo,,freehold strata,"corner unit,end unit","heat recovery ventilator, forced air","elevator, garage door opener, heat recovery ventilator, intercom, oven - built in, windows - thermo","central air conditioning, golf course nearby, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, range top, washer/dryer/fridge/stove/dishwasher",edgemont,42 days,478,r2758648,rebgv,,,built in 2023 (0 yrs old),,0
405 122 E 3rd Street,"$779,900","$2,114",$518,2,1,apt/condo,,freehold strata,1 storey,"baseboard,electric,natural gas",elevator,"bike room, storage",in suite laundry,lower lonsdale,8 days,1398,r2767569,rebgv,,,built in 2006 (17 yrs old),,1
4 420 W Keith Road,"$1,548,000","$4,095",$375,2,3,duplex,,freehold strata,3 storey,"electric,forced air,natural gas",garage door opener,"air conditioning, central air conditioning, marina nearby, recreation nearby, shopping nearby, storage","in suite laundry, washer/dryer/fridge/stove/dishwasher",central lonsdale,2 days,62,r2769053,rebgv,,0 ft²,built in 2013 (10 yrs old),,1
1232 Bracknell Crescent,"$2,385,000","$8,092",,4,3,house,,freehold nonstrata,"2 storey,split entry",,,,,canyon heights,42 days,1031,r2758542,rebgv,64.00 feet,64 ft x 120 ft (7680 ft²),built in 1965 (58 yrs old),120.00,0
112 515 E 2nd Street,"$1,698,000",$0,$538,3,2,townhouse,,freehold strata,inside unit,"baseboard,hot water,radiant",,"bike room, storage",in suite laundry,lower lonsdale,3 days,149,r2768712,rebgv,,,built in 2020 (3 yrs old),,1
1378 Dovercourt Road,"$1,999,900","$7,152",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lynn valley,3 days,296,r2768775,rebgv,50.00 feet,50 ft x 136 ft (6800 ft²),built in 1975 (48 yrs old),136,0
1378 Dovercourt Road,"$1,999,900","$7,152",,4,3,house,,freehold nonstrata,2 storey,"baseboard,forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,lynn valley,3 days,296,r2768775,rebgv,50.00 feet,50 ft x 136 ft (6800 ft²),built in 1975 (48 yrs old),136,0
572 Tempe Crescent,"$2,199,000","$5,410",,3,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper lonsdale,3 days,308,r2768730,rebgv,50.00 feet,50 ft x 111 ft (7490 ft²),built in 1954 (69 yrs old),111,0
572 Tempe Crescent,"$2,199,000","$5,410",,3,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper lonsdale,3 days,308,r2768730,rebgv,50.00 feet,50 ft x 111 ft (7490 ft²),built in 1954 (69 yrs old),111,0
572 Tempe Crescent,"$2,199,000","$5,410",,3,2,house,,freehold nonstrata,1 storey,"forced air,natural gas",,"recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,upper lonsdale,3 days,308,r2768730,rebgv,50.00 feet,50 ft x 111 ft (7490 ft²),built in 1954 (69 yrs old),111,0
26 3750 Edgemont Boulevard,"$2,499,000","$7,994",$604,4,3,townhouse,,freehold strata,2 storey w/bsmt.,"baseboard,forced air,natural gas","drapes/window coverings, garage door opener, garden","recreation nearby, shopping nearby","dishwasher, in suite laundry, washer/dryer/fridge/stove/dishwasher",edgemont,3 days,289,r2768493,rebgv,,,built in 2005 (18 yrs old),,1
614 108 E 8th Street,"$849,900","$1,953",$335,1,1,apt/condo,,freehold strata,1 storey,radiant,hot tub spa/swirlpool,"bike room, central air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central lonsdale,3 days,148,r2768515,rebgv,,,built in 2020 (3 yrs old),,0
614 108 E 8th Street,"$849,900","$1,953",$335,1,1,apt/condo,,freehold strata,1 storey,radiant,hot tub spa/swirlpool,"bike room, central air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central lonsdale,3 days,148,r2768515,rebgv,,,built in 2020 (3 yrs old),,0
735 Regal Crescent,"$2,450,000","$7,563",,3,3,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,,"marina nearby, recreation nearby, shopping nearby",in suite laundry,princess park,3 days,254,r2768535,rebgv,66.00 feet,66 ft x 121 ft (7920 ft²),built in 1976 (47 yrs old),121,1
15 3490 Mt Seymour Parkway,"$1,275,000","$4,574",$382,2,2,townhouse,,freehold strata,inside unit,"forced air,heat pump,hot water","cul-de-sac, elevator","bike room, central air conditioning, golf course nearby, recreation nearby, shopping nearby, storage",in suite laundry,roche point,16 days,1137,r2764794,rebgv,,,built in 2021 (2 yrs old),,1
614 108 E 8th Street,"$849,900","$1,953",$335,1,1,apt/condo,,freehold strata,1 storey,radiant,hot tub spa/swirlpool,"bike room, central air conditioning, recreation nearby, shopping nearby",washer/dryer/fridge/stove/dishwasher,central lonsdale,3 days,148,r2768515,rebgv,,,built in 2020 (3 yrs old),,0
735 Regal Crescent,"$2,450,000","$7,563",,3,3,house,,freehold nonstrata,2 storey w/bsmt.,natural gas,,"marina nearby, recreation nearby, shopping nearby",in suite laundry,princess park,3 days,254,r2768535,rebgv,66.00 feet,66 ft x 121 ft (7920 ft²),built in 1976 (47 yrs old),121,1
309 2651 Library Lane,"$724,000","$3,012",$295,1,1,apt/condo,,freehold strata,5 plus level,radiant,"elevator, garage door opener, security - roughed in","bike room, exercise room, recreation nearby, shopping nearby, storage, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",lynn valley,41 days,898,r2758823,rebgv,,,built in 2021 (2 yrs old),,0
1301 151 W 2nd Street,"$1,070,000","$2,545",$656,2,2,apt/condo,,freehold strata,corner unit,electric,elevator,"marina nearby, recreation nearby, shopping nearby, wheelchair access","in suite laundry, washer/dryer/fridge/stove/dishwasher",lower lonsdale,3 days,105,r2768558,rebgv,,,built in 2005 (18 yrs old),,0
5419 Molina Crescent,"$2,475,000","$8,939",,4,4,house,,freehold nonstrata,2 storey w/bsmt.,hot water,"cul-de-sac, drapes/window coverings, garden, jetted bathtub, vacuum - built in, vaulted ceiling","hot tub, recreation nearby, sauna, shopping nearby, swimming pool equipment","in suite laundry, washer/dryer/fridge/stove/dishwasher",canyon heights,9 days,506,r2766603,rebgv,57.00 feet,57 ft x 147 ft (10497 ft²),built in 1979 (44 yrs old),147.87,1
1903 1320 Chesterfield Avenue,"$2,488,000","$5,927",$822,2,2,apt/condo,,freehold strata,"corner unit,penthouse","baseboard,hot water",elevator,"bike room, central air conditioning, exercise room, recreation nearby, shopping nearby",in suite laundry,central lonsdale,3 days,76,r2768462,rebgv,,,built in 2009 (14 yrs old),,1
28 3596 Salal Drive,"$1,399,900","$4,644",$413,3,2,townhouse,,leasehold prepaid-strata,"2 storey,ground level unit","forced air,natural gas","hot tub spa/swirlpool, pantry, smoke alarm","marina nearby, recreation nearby","in suite laundry, microwave, washer/dryer/fridge/stove/dishwasher",roche point,2 days,92,r2765507,rebgv,,,built in 2019 (4 yrs old),,1
2145 Chesterfield Avenue,"$4,998,000",,,0,,land/lot,,,,,,,,central lonsdale,42 days,132,c8050019,canadian real estate association,,,built in 1962 (61 yrs old),,
